date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:47:21	36690/36690	---M-Z	200	added ('OK')	text/html	etag:%22594465590+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_OES_texture_cube_map_array.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_OES_texture_cube_map_array.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/group__ogl2__group.html)
14:47:21	39985/39985	---M-Z	200	added ('OK')	text/html	etag:%223883247329+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_EXT_texture_view.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_EXT_texture_view.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/group__ogl2__group.html)
14:47:22	40128/40128	---M-Z	200	added ('OK')	text/html	etag:%223211387616+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_OES_texture_view.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_OES_texture_view.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/group__ogl2__group.html)
14:47:22	131801/131801	---M-Z	200	added ('OK')	text/html	etag:%221842227513+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_OES_geometry_point_size.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_OES_geometry_point_size.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/group__ogl2__group.html)
14:47:22	49946/49946	---M-Z	200	added ('OK')	text/html	etag:%221982390361%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_EXT_sparse_texture.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_EXT_sparse_texture.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/group__ogl2__group.html)
14:47:23	153796/153796	---M-Z	200	added ('OK')	text/html	etag:%221508916313+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_OES_tessellation_point_size.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_OES_tessellation_point_size.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/group__ogl2__group.html)
14:47:24	25323/25323	---M-Z	200	added ('OK')	text/html	etag:%222788066006%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_NV_conditional_render.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_NV_conditional_render.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/group__ogl2__group.html)
14:47:25	15224/15224	---M-Z	200	added ('OK')	text/html	etag:%221378124855+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/NV_polygon_mode.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/NV_polygon_mode.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/group__ogl2__group.html)
14:47:25	16698/16698	---M-Z	200	added ('OK')	text/html	etag:%222269958131+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_NV_shader_noperspective_interpolation.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/GL_NV_shader_noperspective_interpolation.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/group__ogl2__group.html)
14:47:26	11764/11764	---M-Z	200	added ('OK')	text/html	etag:%221447404604%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/deprecated.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/deprecated.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/group__image__capture__api.html)
14:47:28	91322/91322	---M-Z	200	added ('OK')	text/html	etag:%22895825540+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/hierarchy.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/hierarchy.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:28	605/605	---M--	200	added ('OK')	image/png	etag:%222122996280%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_0.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_0.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:28	660/660	---M--	200	added ('OK')	image/png	etag:%22780425780%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_1.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_1.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:28	719/719	---M--	200	added ('OK')	image/png	etag:%223194575482%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_2.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_2.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:29	634/634	---M--	200	added ('OK')	image/png	etag:%224021244636%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_3.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_3.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:29	521/521	---M--	200	added ('OK')	image/png	etag:%22179133181%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_4.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_4.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:29	628/628	---M--	200	added ('OK')	image/png	etag:%222319506600%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_5.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_5.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:29	610/610	---M--	200	added ('OK')	image/png	etag:%22437148219%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_6.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_6.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:29	617/617	---M--	200	added ('OK')	image/png	etag:%221739527819%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_7.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_7.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:30	592/592	---M--	200	added ('OK')	image/png	etag:%22975723211%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_8.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_8.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:30	645/645	---M--	200	added ('OK')	image/png	etag:%222126712512%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_9.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_9.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:31	627/627	---M--	200	added ('OK')	image/png	etag:%221713409560%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_10.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_10.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:31	585/585	---M--	200	added ('OK')	image/png	etag:%223255784460%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_11.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_11.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:31	627/627	---M--	200	added ('OK')	image/png	etag:%223667990157%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_12.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_12.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:31	497/497	---M--	200	added ('OK')	image/png	etag:%223933098600%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_13.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_13.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:31	679/679	---M--	200	added ('OK')	image/png	etag:%222663996629%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_14.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_14.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:32	634/634	---M--	200	added ('OK')	image/png	etag:%221309301981%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_15.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_15.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:32	615/615	---M--	200	added ('OK')	image/png	etag:%224272361162%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_16.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_16.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:32	618/618	---M--	200	added ('OK')	image/png	etag:%22708908683%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_17.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_17.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:32	536/536	---M--	200	added ('OK')	image/png	etag:%223395556943%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_18.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_18.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:33	713/713	---M--	200	added ('OK')	image/png	etag:%22663129694%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_19.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_19.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:33	684/684	---M--	200	added ('OK')	image/png	etag:%221852070408%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_20.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_20.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:33	857/857	---M--	200	added ('OK')	image/png	etag:%222005160754%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_21.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_21.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:33	690/690	---M--	200	added ('OK')	image/png	etag:%222919700123%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_22.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_22.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:33	821/821	---M--	200	added ('OK')	image/png	etag:%223212857726%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_23.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_23.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:34	693/693	---M--	200	added ('OK')	image/png	etag:%222678543080%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_24.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_24.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:34	819/819	---M--	200	added ('OK')	image/png	etag:%221067602296%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_25.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_25.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:34	662/662	---M--	200	added ('OK')	image/png	etag:%222409648886%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_26.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_26.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:34	671/671	---M--	200	added ('OK')	image/png	etag:%22372135122%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_27.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_27.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:35	692/692	---M--	200	added ('OK')	image/png	etag:%22642209070%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_28.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_28.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:35	984/984	---M--	200	added ('OK')	image/png	etag:%221178883820%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_29.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_29.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:35	759/759	---M--	200	added ('OK')	image/png	etag:%222520995190%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_30.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_30.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:35	753/753	---M--	200	added ('OK')	image/png	etag:%22911103350%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_31.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_31.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:35	786/786	---M--	200	added ('OK')	image/png	etag:%221786925898%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_32.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_32.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:36	796/796	---M--	200	added ('OK')	image/png	etag:%221786860360%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_33.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_33.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:36	772/772	---M--	200	added ('OK')	image/png	etag:%22715543380%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_34.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_34.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
14:47:36	780/780	---M--	200	added ('OK')	image/png	etag:%222248955691%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_35.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherit_graph_35.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/inherits.html)
